vehicle_id,timestamp,latitude,longitude,speed_m_s,CO,NOx,PM2.5,CO2
DL1PD5228,2025-10-16T19:50:06+05:30,28.749487,77.150475,0.0,0.0,0.0,0.0,0.0
DL1PD4301,2025-10-16T19:50:06+05:30,28.660866,77.241364,0.0,0.0,0.0,0.0,0.0
DL1PD6047,2025-10-16T19:50:06+05:30,28.608612,77.102524,0.0,0.0,0.0,0.0,0.0
DL1PD4633,2025-10-16T19:50:06+05:30,28.520311,77.277649,0.0,0.0,0.0,0.0,0.0
DL51EV4322,2025-10-16T19:50:06+05:30,28.728903,77.165382,0.0,0.0,0.0,0.0,0.0
DL1PD4918,2025-10-16T19:50:06+05:30,28.687962,77.090698,0.0,0.0,0.0,0.0,0.0
DL1PD4351,2025-10-16T19:50:06+05:30,28.529772,77.191704,0.0,0.0,0.0,0.0,0.0
DL1PD5861,2025-10-16T19:50:06+05:30,28.620083,77.136513,0.0,0.0,0.0,0.0,0.0
DL1PD5629,2025-10-16T19:50:07+05:30,28.671747,77.226395,0.0,0.0,0.0,0.0,0.0
DL1PD4981,2025-10-16T19:50:07+05:30,28.521166,77.081985,0.0,0.0,0.0,0.0,0.0
DL1PD4862,2025-10-16T19:50:07+05:30,28.67226,77.230553,0.0,0.0,0.0,0.0,0.0
DL1PD5855,2025-10-16T19:50:07+05:30,28.68228,77.038155,0.0,0.0,0.0,0.0,0.0
DL1PD4331,2025-10-16T19:50:07+05:30,28.642656,77.22345,0.0,0.0,0.0,0.0,0.0
DL1PD4647,2025-10-16T19:50:07+05:30,28.678532,77.103752,0.0,0.0,0.0,0.0,0.0
DL1PD5351,2025-10-16T19:50:07+05:30,28.713009,77.173515,0.0,0.0,0.0,0.0,0.0
DL51EV4112,2025-10-16T19:50:07+05:30,28.562508,77.251175,0.0,0.0,0.0,0.0,0.0
DL51EV4337,2025-10-16T19:50:07+05:30,28.527735,77.268639,0.0,0.0,0.0,0.0,0.0
DL1PD4208,2025-10-16T19:50:07+05:30,28.542738,77.177017,0.0,0.0,0.0,0.0,0.0
DL1PD5960,2025-10-16T19:50:07+05:30,28.512903,77.23835,0.0,0.0,0.0,0.0,0.0
DL1PD5580,2025-10-16T19:50:07+05:30,28.759954,77.147003,0.0,0.0,0.0,0.0,0.0
DL1PD4259,2025-10-16T19:50:07+05:30,28.690296,77.20755,0.0,0.0,0.0,0.0,0.0
DL1PD4233,2025-10-16T19:50:07+05:30,28.700872,77.160416,0.0,0.0,0.0,0.0,0.0
DL1PD5278,2025-10-16T19:50:07+05:30,28.522224,77.157509,0.0,0.0,0.0,0.0,0.0
DL1PD4303,2025-10-16T19:50:07+05:30,28.68214,77.063889,0.0,0.0,0.0,0.0,0.0
DL51EV3010,2025-10-16T19:50:07+05:30,28.569309,77.189095,0.0,0.0,0.0,0.0,0.0
DL1PD4740,2025-10-16T19:50:07+05:30,28.68235,77.043488,0.0,0.0,0.0,0.0,0.0
DL1PD4837,2025-10-16T19:50:07+05:30,28.636189,77.201965,0.0,0.0,0.0,0.0,0.0
DL51EV3032,2025-10-16T19:50:07+05:30,28.703457,77.075539,0.0,0.0,0.0,0.0,0.0
DL1PD5574,2025-10-16T19:50:07+05:30,28.743797,77.125786,0.0,0.0,0.0,0.0,0.0
DL1PD5880,2025-10-16T19:50:07+05:30,28.625891,77.065651,0.0,0.0,0.0,0.0,0.0
DL1PD5491,2025-10-16T19:50:07+05:30,28.722948,77.062927,0.0,0.0,0.0,0.0,0.0
DL1PD5305,2025-10-16T19:50:07+05:30,28.625566,77.065178,0.0,0.0,0.0,0.0,0.0
DL1PD4360,2025-10-16T19:50:07+05:30,28.703196,77.076088,0.0,0.0,0.0,0.0,0.0
DL1PD5078,2025-10-16T19:50:07+05:30,28.739737,77.154137,0.0,0.0,0.0,0.0,0.0
DL1PD4697,2025-10-16T19:50:07+05:30,28.634989,77.091812,0.0,0.0,0.0,0.0,0.0
DL51EV2893,2025-10-16T19:50:07+05:30,28.688488,77.091278,0.0,0.0,0.0,0.0,0.0
DL1PD5052,2025-10-16T19:50:07+05:30,28.74571,77.101677,0.0,0.0,0.0,0.0,0.0
DL1PD5256,2025-10-16T19:50:07+05:30,28.576141,77.113434,0.0,0.0,0.0,0.0,0.0
DL1PD5423,2025-10-16T19:50:07+05:30,28.682127,77.046692,0.0,0.0,0.0,0.0,0.0
DL1PD4490,2025-10-16T19:50:07+05:30,28.646946,77.166138,0.0,0.0,0.0,0.0,0.0
DL1PD4821,2025-10-16T19:50:07+05:30,28.704706,77.131622,0.0,0.0,0.0,0.0,0.0
DL1PD5615,2025-10-16T19:50:07+05:30,28.684704,77.196205,0.0,0.0,0.0,0.0,0.0
DL1PD4814,2025-10-16T19:50:07+05:30,28.505751,77.278236,0.0,0.0,0.0,0.0,0.0
DL1PD4344,2025-10-16T19:50:07+05:30,28.585367,77.172043,0.0,0.0,0.0,0.0,0.0
DL1PD5354,2025-10-16T19:50:07+05:30,28.607042,77.077332,0.0,0.0,0.0,0.0,0.0
DL1PD4637,2025-10-16T19:50:07+05:30,28.679165,77.096527,0.0,0.0,0.0,0.0,0.0
DL51EV4134,2025-10-16T19:50:07+05:30,28.728449,77.16468,0.0,0.0,0.0,0.0,0.0
DL1PD5393,2025-10-16T19:50:07+05:30,28.655237,77.152153,0.0,0.0,0.0,0.0,0.0
DL1PD5169,2025-10-16T19:50:07+05:30,28.557043,77.174454,0.0,0.0,0.0,0.0,0.0
DL1PD4416,2025-10-16T19:50:07+05:30,28.708017,77.178413,0.0,0.0,0.0,0.0,0.0
DL1PD4154,2025-10-16T19:50:07+05:30,28.647097,77.246223,0.0,0.0,0.0,0.0,0.0
DL1PD4902,2025-10-16T19:50:07+05:30,28.507948,77.177132,0.0,0.0,0.0,0.0,0.0
DL51EV4191,2025-10-16T19:50:07+05:30,28.707298,77.227325,0.0,0.0,0.0,0.0,0.0
DL1PD5477,2025-10-16T19:50:07+05:30,28.696493,77.210815,0.0,0.0,0.0,0.0,0.0
DL1PD4285,2025-10-16T19:50:07+05:30,28.521641,77.08242,0.0,0.0,0.0,0.0,0.0
DL1PD4362,2025-10-16T19:50:07+05:30,28.533005,77.195572,0.0,0.0,0.0,0.0,0.0
DL1PD5452,2025-10-16T19:50:07+05:30,28.642996,77.11084,0.0,0.0,0.0,0.0,0.0
DL1PD4663,2025-10-16T19:50:07+05:30,28.521233,77.082108,0.0,0.0,0.0,0.0,0.0
DL1PD6074,2025-10-16T19:50:07+05:30,28.682354,77.052948,0.0,0.0,0.0,0.0,0.0
DL1PD4906,2025-10-16T19:50:07+05:30,28.569683,77.20063,0.0,0.0,0.0,0.0,0.0
DL1PD4600,2025-10-16T19:50:07+05:30,28.625679,77.065475,0.0,0.0,0.0,0.0,0.0
DL1PD4593,2025-10-16T19:50:07+05:30,28.585314,77.249054,0.0,0.0,0.0,0.0,0.0
DL1PD5289,2025-10-16T19:50:07+05:30,28.609276,77.190445,0.0,0.0,0.0,0.0,0.0
DL1PD4726,2025-10-16T19:50:07+05:30,28.530813,77.146751,0.0,0.0,0.0,0.0,0.0
DL51EV4349,2025-10-16T19:50:07+05:30,28.595514,77.165924,0.0,0.0,0.0,0.0,0.0
DL1PD4338,2025-10-16T19:50:07+05:30,28.780453,77.141441,0.0,0.0,0.0,0.0,0.0
DL1PD7149,2025-10-16T19:50:07+05:30,28.622149,77.295883,0.0,0.0,0.0,0.0,0.0
DL51GD5714,2025-10-16T19:50:07+05:30,28.713083,77.204201,0.0,0.0,0.0,0.0,0.0
DL1PD4404,2025-10-16T19:50:07+05:30,28.696146,77.1446,0.0,0.0,0.0,0.0,0.0
DL1PD5503,2025-10-16T19:50:07+05:30,28.660391,77.187683,0.0,0.0,0.0,0.0,0.0
DL1PD4273,2025-10-16T19:50:07+05:30,28.570713,77.182907,0.0,0.0,0.0,0.0,0.0
DL1PD4195,2025-10-16T19:50:07+05:30,28.704508,77.190788,0.0,0.0,0.0,0.0,0.0
DL1PD4675,2025-10-16T19:50:07+05:30,28.568075,77.164726,0.0,0.0,0.0,0.0,0.0
DL1PD6078,2025-10-16T19:50:07+05:30,28.671665,77.154259,0.0,0.0,0.0,0.0,0.0
DL1PD5965,2025-10-16T19:50:07+05:30,28.562141,77.255821,0.0,0.0,0.0,0.0,0.0
DL1PD6256,2025-10-16T19:50:07+05:30,28.726084,77.127304,0.0,0.0,0.0,0.0,0.0
DL1PD6180,2025-10-16T19:50:07+05:30,28.596912,77.072105,0.0,0.0,0.0,0.0,0.0
DL1PD4623,2025-10-16T19:50:07+05:30,28.590446,77.086876,0.0,0.0,0.0,0.0,0.0
DL51EV4309,2025-10-16T19:50:07+05:30,28.683834,77.013901,0.0,0.0,0.0,0.0,0.0
DL1PD4545,2025-10-16T19:50:07+05:30,28.732647,77.028198,0.0,0.0,0.0,0.0,0.0
DL1PD5582,2025-10-16T19:50:07+05:30,28.669668,77.229698,0.0,0.0,0.0,0.0,0.0
DL1PD4701,2025-10-16T19:50:07+05:30,28.682053,77.05455,0.0,0.0,0.0,0.0,0.0
DL1PD6029,2025-10-16T19:50:07+05:30,28.633572,77.200142,0.0,0.0,0.0,0.0,0.0
DL1PD5195,2025-10-16T19:50:07+05:30,28.725178,77.163437,0.0,0.0,0.0,0.0,0.0
DL1PD5568,2025-10-16T19:50:07+05:30,28.637747,77.211617,0.0,0.0,0.0,0.0,0.0
DL1PD4772,2025-10-16T19:50:07+05:30,28.68395,77.011826,0.0,0.0,0.0,0.0,0.0
DL1PD4365,2025-10-16T19:50:07+05:30,28.71867,77.083992,0.0,0.0,0.0,0.0,0.0
DL1PD5462,2025-10-16T19:50:07+05:30,28.616753,77.009056,0.0,0.0,0.0,0.0,0.0
DL51EV4400,2025-10-16T19:50:07+05:30,28.73296,77.172272,0.0,0.0,0.0,0.0,0.0
DL51EV4340,2025-10-16T19:50:07+05:30,28.580936,77.123146,0.0,0.0,0.0,0.0,0.0
DL1PD5388,2025-10-16T19:50:07+05:30,28.719654,77.139954,0.0,0.0,0.0,0.0,0.0
DL1PD6010,2025-10-16T19:50:07+05:30,28.527958,77.207703,0.0,0.0,0.0,0.0,0.0
DL1PD4494,2025-10-16T19:50:07+05:30,28.78134,77.097343,0.0,0.0,0.0,0.0,0.0
DL1PD4642,2025-10-16T19:50:07+05:30,28.539736,77.131889,0.0,0.0,0.0,0.0,0.0
DL1PD4880,2025-10-16T19:50:07+05:30,28.671515,77.156075,0.0,0.0,0.0,0.0,0.0
DL1PD5494,2025-10-16T19:50:07+05:30,28.731836,77.09037,0.0,0.0,0.0,0.0,0.0
DL1PD5427,2025-10-16T19:50:07+05:30,28.569548,77.203529,0.0,0.0,0.0,0.0,0.0
DL1PD4328,2025-10-16T19:50:07+05:30,28.687943,77.087143,0.0,0.0,0.0,0.0,0.0
DL51GD5732,2025-10-16T19:50:07+05:30,28.698761,77.204788,0.0,0.0,0.0,0.0,0.0
DL1PD5842,2025-10-16T19:50:07+05:30,28.643517,77.17186,0.0,0.0,0.0,0.0,0.0
DL1PD6061,2025-10-16T19:50:07+05:30,28.584154,77.262108,0.0,0.0,0.0,0.0,0.0
DL1PD4712,2025-10-16T19:50:07+05:30,28.619232,77.07428,0.0,0.0,0.0,0.0,0.0
DL1PD5689,2025-10-16T19:50:07+05:30,28.625134,77.067558,0.0,0.0,0.0,0.0,0.0
DL1PD4576,2025-10-16T19:50:07+05:30,28.677984,77.106201,0.0,0.0,0.0,0.0,0.0
DL1PD5047,2025-10-16T19:50:07+05:30,28.569437,77.195274,0.0,0.0,0.0,0.0,0.0
DL1PD4670,2025-10-16T19:50:07+05:30,28.610813,77.113197,0.0,0.0,0.0,0.0,0.0
DL1PD4783,2025-10-16T19:50:07+05:30,28.642542,77.014885,0.0,0.0,0.0,0.0,0.0
DL1PD6409,2025-10-16T19:50:07+05:30,28.600418,77.183029,0.0,0.0,0.0,0.0,0.0
DL51EV4343,2025-10-16T19:50:07+05:30,28.614748,77.289101,0.0,0.0,0.0,0.0,0.0
DL1PD5114,2025-10-16T19:50:07+05:30,28.7031,77.075493,0.0,0.0,0.0,0.0,0.0
DL51EV3203,2025-10-16T19:50:07+05:30,28.703592,77.075294,0.0,0.0,0.0,0.0,0.0
DL1PD5895,2025-10-16T19:50:07+05:30,28.619848,77.192169,0.0,0.0,0.0,0.0,0.0
DL51EV4165,2025-10-16T19:50:07+05:30,28.513994,77.233833,0.0,0.0,0.0,0.0,0.0
DL51EV3207,2025-10-16T19:50:07+05:30,28.734795,77.156128,0.0,0.0,0.0,0.0,0.0
DL1PD5799,2025-10-16T19:50:07+05:30,28.624413,77.06778,0.0,0.0,0.0,0.0,0.0
DL1PD6069,2025-10-16T19:50:07+05:30,28.557037,77.091866,0.0,0.0,0.0,0.0,0.0
DL1PD6285,2025-10-16T19:50:07+05:30,28.743834,77.085503,0.0,0.0,0.0,0.0,0.0
DL1PD5274,2025-10-16T19:50:07+05:30,28.577469,77.213806,0.0,0.0,0.0,0.0,0.0
DL1PD5151,2025-10-16T19:50:07+05:30,28.619265,77.031761,0.0,0.0,0.0,0.0,0.0
DL51GD4176,2025-10-16T19:50:07+05:30,28.728868,77.197243,0.0,0.0,0.0,0.0,0.0
DL51EV4141,2025-10-16T19:50:07+05:30,28.550686,77.181389,0.0,0.0,0.0,0.0,0.0
DL1PD4216,2025-10-16T19:50:07+05:30,28.663677,77.092232,0.0,0.0,0.0,0.0,0.0
DL1PD4385,2025-10-16T19:50:07+05:30,28.745863,77.012344,0.0,0.0,0.0,0.0,0.0
DL51EV3293,2025-10-16T19:50:07+05:30,28.77552,77.17952,0.0,0.0,0.0,0.0,0.0
DL51EV3859,2025-10-16T19:50:07+05:30,28.649963,77.245285,0.0,0.0,0.0,0.0,0.0
DL51EV3226,2025-10-16T19:50:07+05:30,28.659281,77.319954,0.0,0.0,0.0,0.0,0.0
DL51EV4240,2025-10-16T19:50:07+05:30,28.529821,77.19194,0.0,0.0,0.0,0.0,0.0
DL1PD5007,2025-10-16T19:50:07+05:30,28.701429,77.197449,0.0,0.0,0.0,0.0,0.0
DL51EV4270,2025-10-16T19:50:07+05:30,28.643602,77.112396,0.0,0.0,0.0,0.0,0.0
DL1PD4264,2025-10-16T19:50:07+05:30,28.682438,77.197952,0.0,0.0,0.0,0.0,0.0
DL1PD4391,2025-10-16T19:50:07+05:30,28.668072,77.224167,0.0,0.0,0.0,0.0,0.0
DL51EV4168,2025-10-16T19:50:07+05:30,28.71973,77.168037,0.0,0.0,0.0,0.0,0.0
DL1PD4486,2025-10-16T19:50:07+05:30,28.748098,77.171623,0.0,0.0,0.0,0.0,0.0
DL1PD5299,2025-10-16T19:50:07+05:30,28.698294,77.097351,0.0,0.0,0.0,0.0,0.0
DL51EV3063,2025-10-16T19:50:07+05:30,28.687845,77.090393,0.0,0.0,0.0,0.0,0.0
DL51EV4193,2025-10-16T19:50:07+05:30,28.733007,77.17247,0.0,0.0,0.0,0.0,0.0
DL51EV3256,2025-10-16T19:50:07+05:30,28.55022,77.263397,0.0,0.0,0.0,0.0,0.0
DL1PD6052,2025-10-16T19:50:07+05:30,28.592562,77.163246,0.0,0.0,0.0,0.0,0.0
DL1PD4184,2025-10-16T19:50:07+05:30,28.520771,77.08197,0.0,0.0,0.0,0.0,0.0
DL51EV3026,2025-10-16T19:50:07+05:30,28.746895,77.094604,0.0,0.0,0.0,0.0,0.0
DL1PD4452,2025-10-16T19:50:07+05:30,28.6992,77.09581,0.0,0.0,0.0,0.0,0.0
DL1PD7215,2025-10-16T19:50:07+05:30,28.613514,77.300888,0.0,0.0,0.0,0.0,0.0
DL51EV3018,2025-10-16T19:50:07+05:30,28.730125,77.002357,0.0,0.0,0.0,0.0,0.0
DL1PD5770,2025-10-16T19:50:07+05:30,28.732504,77.139999,0.0,0.0,0.0,0.0,0.0
DL1PD5186,2025-10-16T19:50:07+05:30,28.607176,77.141624,0.0,0.0,0.0,0.0,0.0
DL1PD4085,2025-10-16T19:50:08+05:30,28.644075,77.189819,0.0,0.0,0.0,0.0,0.0
DL1PD4556,2025-10-16T19:50:08+05:30,28.745455,77.110199,0.0,0.0,0.0,0.0,0.0
DL1PD5474,2025-10-16T19:50:08+05:30,28.575766,77.041908,0.0,0.0,0.0,0.0,0.0
DL1PD5904,2025-10-16T19:50:08+05:30,28.618137,77.206047,0.0,0.0,0.0,0.0,0.0
DL1PD5869,2025-10-16T19:50:08+05:30,28.624361,77.067741,0.0,0.0,0.0,0.0,0.0
DL1PD4189,2025-10-16T19:50:08+05:30,28.700132,77.094139,0.0,0.0,0.0,0.0,0.0
DL51EV4585,2025-10-16T19:50:08+05:30,28.661049,77.240578,0.0,0.0,0.0,0.0,0.0
DL1PD5788,2025-10-16T19:50:08+05:30,28.52224,77.082458,0.0,0.0,0.0,0.0,0.0
DL51EV3292,2025-10-16T19:50:08+05:30,28.726999,77.203949,0.0,0.0,0.0,0.0,0.0
DL51EV4314,2025-10-16T19:50:08+05:30,28.533941,77.268723,0.0,0.0,0.0,0.0,0.0
DL1PD4658,2025-10-16T19:50:08+05:30,28.68791,77.09137,0.0,0.0,0.0,0.0,0.0
DL1PD5442,2025-10-16T19:50:08+05:30,28.683418,77.095245,0.0,0.0,0.0,0.0,0.0
DL1PD5519,2025-10-16T19:50:08+05:30,28.624693,77.155136,0.0,0.0,0.0,0.0,0.0
DL1PD5924,2025-10-16T19:50:08+05:30,28.551886,77.182266,0.0,0.0,0.0,0.0,0.0
DL1PD4989,2025-10-16T19:50:08+05:30,28.648155,77.240105,0.0,0.0,0.0,0.0,0.0
DL1PD5656,2025-10-16T19:50:08+05:30,28.641088,77.230247,0.0,0.0,0.0,0.0,0.0
DL1PD5406,2025-10-16T19:50:08+05:30,28.625664,77.065727,0.0,0.0,0.0,0.0,0.0
DL1PD5413,2025-10-16T19:50:08+05:30,28.68906,77.096481,0.0,0.0,0.0,0.0,0.0
DL1PD5868,2025-10-16T19:50:08+05:30,28.623095,77.061363,0.0,0.0,0.0,0.0,0.0
DL1PD5727,2025-10-16T19:50:08+05:30,28.543495,77.209625,0.0,0.0,0.0,0.0,0.0
DL1PD6191,2025-10-16T19:50:08+05:30,28.73085,77.149284,0.0,0.0,0.0,0.0,0.0
DL1PD5810,2025-10-16T19:50:08+05:30,28.547201,77.044556,0.0,0.0,0.0,0.0,0.0
DL1PD4435,2025-10-16T19:50:08+05:30,28.707819,77.179008,0.0,0.0,0.0,0.0,0.0
DL1PD5719,2025-10-16T19:50:08+05:30,28.687845,77.089607,0.0,0.0,0.0,0.0,0.0
DL1PD5310,2025-10-16T19:50:08+05:30,28.686033,77.205353,0.0,0.0,0.0,0.0,0.0
DL51EV3244,2025-10-16T19:50:08+05:30,28.713646,77.07843,0.0,0.0,0.0,0.0,0.0
DL1PD5673,2025-10-16T19:50:08+05:30,28.616554,77.008362,0.0,0.0,0.0,0.0,0.0
DL1PD5835,2025-10-16T19:50:08+05:30,28.682245,77.035194,0.0,0.0,0.0,0.0,0.0
DL1PD4482,2025-10-16T19:50:08+05:30,28.682177,77.037643,0.0,0.0,0.0,0.0,0.0
DL51EV4268,2025-10-16T19:50:08+05:30,28.562075,77.255424,0.0,0.0,0.0,0.0,0.0
DL1PD4963,2025-10-16T19:50:08+05:30,28.680101,77.195999,0.0,0.0,0.0,0.0,0.0
DL1PD4290,2025-10-16T19:50:08+05:30,28.758215,77.147766,0.0,0.0,0.0,0.0,0.0
DL1PD5561,2025-10-16T19:50:08+05:30,28.677145,77.117722,0.0,0.0,0.0,0.0,0.0
DL1PD5439,2025-10-16T19:50:08+05:30,28.68889,77.221466,0.0,0.0,0.0,0.0,0.0
DL1PD4207,2025-10-16T19:50:08+05:30,28.662828,77.216866,0.0,0.0,0.0,0.0,0.0
DL1PD4912,2025-10-16T19:50:08+05:30,28.688255,77.095787,0.0,0.0,0.0,0.0,0.0
DL51EV3812,2025-10-16T19:50:08+05:30,28.699892,77.137177,0.0,0.0,0.0,0.0,0.0
DL1PD4705,2025-10-16T19:50:08+05:30,28.609224,77.09964,0.0,0.0,0.0,0.0,0.0
DL51EV4363,2025-10-16T19:50:08+05:30,28.707064,77.181572,0.0,0.0,0.0,0.0,0.0
DL1PD5936,2025-10-16T19:50:08+05:30,28.550793,77.181541,0.0,0.0,0.0,0.0,0.0
DL1PD5091,2025-10-16T19:50:08+05:30,28.638399,77.252762,0.0,0.0,0.0,0.0,0.0
DL1PD4785,2025-10-16T19:50:08+05:30,28.561428,77.168991,0.0,0.0,0.0,0.0,0.0
DL1PD6163,2025-10-16T19:50:08+05:30,28.568808,77.215965,0.0,0.0,0.0,0.0,0.0
DL1PD4709,2025-10-16T19:50:08+05:30,28.76568,77.05233,0.0,0.0,0.0,0.0,0.0
DL1PD5239,2025-10-16T19:50:08+05:30,28.741947,77.152962,0.0,0.0,0.0,0.0,0.0
DL1PD4774,2025-10-16T19:50:08+05:30,28.682455,77.039757,0.0,0.0,0.0,0.0,0.0
DL51EV3277,2025-10-16T19:50:08+05:30,28.674477,77.133888,0.0,0.0,0.0,0.0,0.0
DL1PD4234,2025-10-16T19:50:08+05:30,28.723679,77.061623,0.0,0.0,0.0,0.0,0.0
DL1PD4797,2025-10-16T19:50:08+05:30,28.682287,77.06311,0.0,0.0,0.0,0.0,0.0
DL51EV3054,2025-10-16T19:50:08+05:30,28.63743,77.13031,0.0,0.0,0.0,0.0,0.0
DL1PD4690,2025-10-16T19:50:08+05:30,28.662336,77.218643,0.0,0.0,0.0,0.0,0.0
DL1PD7157,2025-10-16T19:50:08+05:30,28.633347,77.315376,0.0,0.0,0.0,0.0,0.0
DL1PD4961,2025-10-16T19:50:08+05:30,28.682322,77.032997,0.0,0.0,0.0,0.0,0.0
DL51EV4505,2025-10-16T19:50:08+05:30,28.703419,77.2631,0.0,0.0,0.0,0.0,0.0
DL1PD5187,2025-10-16T19:50:08+05:30,28.668217,77.224518,0.0,0.0,0.0,0.0,0.0
DL51EV3282,2025-10-16T19:50:08+05:30,28.703388,77.075363,0.0,0.0,0.0,0.0,0.0
DL1PD5891,2025-10-16T19:50:08+05:30,28.703354,77.130562,0.0,0.0,0.0,0.0,0.0
DL1PD4249,2025-10-16T19:50:08+05:30,28.597317,77.13015,0.0,0.0,0.0,0.0,0.0
DL1PD4456,2025-10-16T19:50:08+05:30,28.768908,77.005722,0.0,0.0,0.0,0.0,0.0
DL1PD5146,2025-10-16T19:50:08+05:30,28.606262,77.03553,0.0,0.0,0.0,0.0,0.0
DL1PD4182,2025-10-16T19:50:08+05:30,28.517313,77.188927,0.0,0.0,0.0,0.0,0.0
DL1PD4809,2025-10-16T19:50:08+05:30,28.604717,77.149734,0.0,0.0,0.0,0.0,0.0
DL1PD4461,2025-10-16T19:50:08+05:30,28.696629,77.092354,0.0,0.0,0.0,0.0,0.0
DL51EV4310,2025-10-16T19:50:08+05:30,28.727076,77.1623,0.0,0.0,0.0,0.0,0.0
DL1PD4288,2025-10-16T19:50:08+05:30,28.701319,77.02713,0.0,0.0,0.0,0.0,0.0
DL1PD4886,2025-10-16T19:50:08+05:30,28.721937,77.165627,0.0,0.0,0.0,0.0,0.0
DL51EV3037,2025-10-16T19:50:08+05:30,28.715111,77.075279,0.0,0.0,0.0,0.0,0.0
DL1PD4940,2025-10-16T19:50:08+05:30,28.581692,77.174355,0.0,0.0,0.0,0.0,0.0
DL51EV3250,2025-10-16T19:50:08+05:30,28.703447,77.075615,0.0,0.0,0.0,0.0,0.0
DL1PD4711,2025-10-16T19:50:08+05:30,28.589188,77.16938,0.0,0.0,0.0,0.0,0.0
DL51EV4317,2025-10-16T19:50:08+05:30,28.697636,77.117531,0.0,0.0,0.0,0.0,0.0
DL1PD5672,2025-10-16T19:50:08+05:30,28.613884,77.085617,0.0,0.0,0.0,0.0,0.0
DL51EV4521,2025-10-16T19:50:08+05:30,28.631605,77.081955,0.0,0.0,0.0,0.0,0.0
DL1PD4605,2025-10-16T19:50:08+05:30,28.569323,77.190453,0.0,0.0,0.0,0.0,0.0
DL1PD5340,2025-10-16T19:50:08+05:30,28.638643,77.077187,0.0,0.0,0.0,0.0,0.0
DL1PD6113,2025-10-16T19:50:08+05:30,28.624977,77.067513,0.0,0.0,0.0,0.0,0.0
DL51EV3220,2025-10-16T19:50:08+05:30,28.778847,77.179771,0.0,0.0,0.0,0.0,0.0
DL1PD5989,2025-10-16T19:50:08+05:30,28.682674,77.026833,0.0,0.0,0.0,0.0,0.0
DL1PD4132,2025-10-16T19:50:08+05:30,28.610249,77.191406,0.0,0.0,0.0,0.0,0.0
DL1PD4214,2025-10-16T19:50:08+05:30,28.700459,77.093529,0.0,0.0,0.0,0.0,0.0
DL51EV3274,2025-10-16T19:50:08+05:30,28.617762,77.249229,0.0,0.0,0.0,0.0,0.0
DL1PD4590,2025-10-16T19:50:08+05:30,28.568443,77.13076,0.0,0.0,0.0,0.0,0.0
DL1PD4131,2025-10-16T19:50:08+05:30,28.582161,77.061996,0.0,0.0,0.0,0.0,0.0
DL1PD5438,2025-10-16T19:50:08+05:30,28.533958,77.142738,0.0,0.0,0.0,0.0,0.0
DL1PD7083,2025-10-16T19:50:08+05:30,28.565399,77.244812,0.0,0.0,0.0,0.0,0.0
DL51EV4555,2025-10-16T19:50:08+05:30,28.638788,77.240974,0.0,0.0,0.0,0.0,0.0
DL1PD5997,2025-10-16T19:50:08+05:30,28.619812,77.017715,0.0,0.0,0.0,0.0,0.0
DL51EV4351,2025-10-16T19:50:08+05:30,28.695717,77.146133,0.0,0.0,0.0,0.0,0.0
DL1PD5652,2025-10-16T19:50:08+05:30,28.700249,77.291557,0.0,0.0,0.0,0.0,0.0
DL51EV3030,2025-10-16T19:50:08+05:30,28.724821,77.16346,0.0,0.0,0.0,0.0,0.0
DL1PD4408,2025-10-16T19:50:08+05:30,28.679249,77.095993,0.0,0.0,0.0,0.0,0.0
DL1PD6139,2025-10-16T19:50:08+05:30,28.722603,77.165413,0.0,0.0,0.0,0.0,0.0
DL1PD4210,2025-10-16T19:50:08+05:30,28.590412,77.168495,0.0,0.0,0.0,0.0,0.0
DL1PD6107,2025-10-16T19:50:08+05:30,28.681303,77.197968,0.0,0.0,0.0,0.0,0.0
DL1PD5954,2025-10-16T19:50:08+05:30,28.587646,77.127609,0.0,0.0,0.0,0.0,0.0
DL1PD5379,2025-10-16T19:50:08+05:30,28.682878,77.197495,0.0,0.0,0.0,0.0,0.0
DL1PD5112,2025-10-16T19:50:08+05:30,28.570623,77.134293,0.0,0.0,0.0,0.0,0.0
DL1PD5070,2025-10-16T19:50:08+05:30,28.609844,77.191406,0.0,0.0,0.0,0.0,0.0
DL1PD4332,2025-10-16T19:50:08+05:30,28.682409,77.027489,0.0,0.0,0.0,0.0,0.0
DL1PD4673,2025-10-16T19:50:08+05:30,28.587456,77.233902,0.0,0.0,0.0,0.0,0.0
DL1PD5312,2025-10-16T19:50:08+05:30,28.703306,77.169029,0.0,0.0,0.0,0.0,0.0
DL1PD5448,2025-10-16T19:50:08+05:30,28.724035,77.061111,0.0,0.0,0.0,0.0,0.0
DL1PD4824,2025-10-16T19:50:08+05:30,28.724934,77.058189,0.0,0.0,0.0,0.0,0.0
DL1PD5945,2025-10-16T19:50:08+05:30,28.679924,77.066109,0.0,0.0,0.0,0.0,0.0
DL1PD5938,2025-10-16T19:50:08+05:30,28.596918,77.12339,0.0,0.0,0.0,0.0,0.0
DL1PD5907,2025-10-16T19:50:08+05:30,28.615932,77.081474,0.0,0.0,0.0,0.0,0.0
DL1PD6157,2025-10-16T19:50:08+05:30,28.619614,77.025703,0.0,0.0,0.0,0.0,0.0
DL1PD5489,2025-10-16T19:50:08+05:30,28.726473,77.126701,0.0,0.0,0.0,0.0,0.0
